time_epoch,time_str,real_id,x,y,camera_id
1785824163.006,13:16:03,Lon_Vang_02,0.7750,0.7426,cam2
1785824164.111,13:16:04,Lon_Vang_02,0.7821,0.7241,cam2
1785824165.131,13:16:05,Lon_Vang_02,0.7500,0.7241,cam2
1785824166.160,13:16:06,Lon_Vang_02,0.7429,0.7352,cam2
1785824167.181,13:16:07,Lon_Vang_02,0.7304,0.7463,cam2
1785824168.199,13:16:08,Lon_Vang_02,0.7214,0.7556,cam2
1785824169.620,13:16:09,Lon_Vang_02,0.7321,0.7630,cam2
1785824170.647,13:16:10,Lon_Vang_02,0.7232,0.7630,cam2
1785824171.652,13:16:11,Lon_Vang_02,0.7268,0.7574,cam2
1785824172.675,13:16:12,Lon_Vang_02,0.7268,0.7630,cam2
1785824173.682,13:16:13,Lon_Vang_02,0.7232,0.7667,cam2
1785824174.709,13:16:14,Lon_Vang_02,0.7321,0.7704,cam2
1785824175.731,13:16:15,Lon_Vang_02,0.7339,0.7648,cam2
1785824176.757,13:16:16,Lon_Vang_02,0.7464,0.7630,cam2
1785824177.779,13:16:17,Lon_Vang_02,0.7500,0.7648,cam2
1785824178.799,13:16:18,Lon_Vang_02,0.7393,0.7667,cam2
1785824179.811,13:16:19,Lon_Vang_02,0.7375,0.7667,cam2
1785824180.837,13:16:20,Lon_Vang_02,0.6821,0.7648,cam2
1785824181.841,13:16:21,Lon_Vang_02,0.5607,0.7222,cam2
1785824182.863,13:16:22,Lon_Vang_02,0.6536,0.7037,cam2
1785824183.889,13:16:23,Lon_Vang_02,0.6696,0.7093,cam2
1785824184.912,13:16:24,Lon_Vang_02,0.6929,0.6963,cam2
1785824185.938,13:16:25,Lon_Vang_02,0.7321,0.6981,cam2
1785824186.983,13:16:26,Lon_Vang_02,0.7625,0.6981,cam2
1785824188.052,13:16:28,Lon_Vang_02,0.7750,0.7426,cam2
1785824189.061,13:16:29,Lon_Vang_02,0.7607,0.7852,cam2
1785824190.082,13:16:30,Lon_Vang_02,0.7107,0.8037,cam2
1785824191.087,13:16:31,Lon_Vang_02,0.7036,0.7870,cam2
1785824192.115,13:16:32,Lon_Vang_02,0.7054,0.7685,cam2
1785824193.121,13:16:33,Lon_Vang_02,0.7179,0.7593,cam2
1785824194.147,13:16:34,Lon_Vang_02,0.7464,0.7463,cam2
1785824195.169,13:16:35,Lon_Vang_02,0.7179,0.7093,cam2
1785824196.195,13:16:36,Lon_Vang_02,0.8089,0.6889,cam2
1785824197.207,13:16:37,Lon_Vang_02,0.7875,0.6889,cam2
1785824203.688,13:16:43,Lon_Xanhduong_04,0.0750,0.2370,cam2
1785824204.781,13:16:44,Lon_Xanhduong_04,0.1393,0.2556,cam2
1785824207.922,13:16:47,Lon_Xanhduong_04,0.3054,0.3537,cam2
1785824208.778,13:16:48,Lon_Vang_02,0.6786,0.4019,cam2
1785824208.939,13:16:48,Lon_Xanhduong_04,0.4000,0.3926,cam2
1785824209.882,13:16:49,Lon_Vang_02,0.6964,0.4093,cam2
1785824209.958,13:16:49,Lon_Xanhduong_04,0.4107,0.3963,cam2
1785824210.968,13:16:50,Lon_Vang_02,0.6250,0.5185,cam2
1785824210.968,13:16:50,Lon_Xanhduong_04,0.3143,0.4981,cam2
1785824211.988,13:16:51,Lon_Xanhduong_04,0.2268,0.4407,cam2
1785824213.109,13:16:53,Lon_Xanhduong_04,0.1768,0.4444,cam2
1785824214.453,13:16:54,Lon_Xanhduong_04,0.2071,0.4500,cam2
1785824215.703,13:16:55,Lon_Xanhduong_04,0.2179,0.4611,cam2
1785824216.725,13:16:56,Lon_Xanhduong_04,0.2607,0.4481,cam2
1785824217.751,13:16:57,Lon_Xanhduong_04,0.2661,0.4519,cam2
1785824218.776,13:16:58,Lon_Xanhduong_04,0.2482,0.4481,cam2
1785824219.786,13:16:59,Lon_Xanhduong_04,0.2839,0.4389,cam2
1785824220.807,13:17:00,Lon_Xanhduong_04,0.4232,0.4148,cam2
1785824221.830,13:17:01,Lon_Xanhduong_04,0.3804,0.4130,cam2
1785824222.862,13:17:02,Lon_Xanhduong_04,0.4018,0.3981,cam2
1785824223.935,13:17:03,Lon_Xanhduong_04,0.3911,0.4296,cam2
1785824224.975,13:17:04,Lon_Xanhduong_04,0.3143,0.4611,cam2
1785824226.033,13:17:06,Lon_Xanhduong_04,0.3321,0.4519,cam2
1785824227.086,13:17:07,Lon_Xanhduong_04,0.3018,0.4444,cam2
1785824228.103,13:17:08,Lon_Xanhduong_04,0.2964,0.4333,cam2
1785824229.131,13:17:09,Lon_Xanhduong_04,0.3304,0.4278,cam2
1785824230.177,13:17:10,Lon_Xanhduong_04,0.3679,0.4222,cam2
1785824231.191,13:17:11,Lon_Xanhduong_04,0.3375,0.4741,cam2
1785824231.814,13:17:11,Lon_Vang_02,0.6268,0.5667,cam2
1785824232.521,13:17:12,Lon_Xanhduong_04,0.2929,0.5667,cam2
1785824232.842,13:17:12,Lon_Vang_02,0.6375,0.6000,cam2
1785824233.553,13:17:13,Lon_Xanhduong_04,0.3536,0.5796,cam2
1785824233.856,13:17:13,Lon_Vang_02,0.6750,0.6148,cam2
1785824234.561,13:17:14,Lon_Xanhduong_04,0.3982,0.6889,cam2
1785824234.882,13:17:14,Lon_Vang_02,0.6750,0.7481,cam2
1785824235.752,13:17:15,Lon_Xanhduong_04,0.3696,0.7889,cam2
1785824235.905,13:17:15,Lon_Vang_02,0.6696,0.8074,cam2
1785824236.773,13:17:16,Lon_Xanhduong_04,0.3375,0.7519,cam2
1785824236.930,13:17:16,Lon_Vang_02,0.6446,0.7704,cam2
1785824237.826,13:17:17,Lon_Xanhduong_04,0.3125,0.7704,cam2
1785824238.021,13:17:18,Lon_Vang_02,0.6107,0.7870,cam2
1785824239.011,13:17:19,Lon_Xanhduong_04,0.3304,0.7833,cam2
1785824239.132,13:17:19,Lon_Vang_02,0.6268,0.7926,cam2
1785824240.137,13:17:20,Lon_Xanhduong_04,0.3339,0.7815,cam2
1785824240.453,13:17:20,Lon_Vang_02,0.6375,0.7889,cam2
1785824241.474,13:17:21,Lon_Vang_02,0.6429,0.7870,cam2
1785824241.715,13:17:21,Lon_Xanhduong_04,0.3500,0.7815,cam2
1785824242.503,13:17:22,Lon_Vang_02,0.6625,0.8000,cam2
1785824242.740,13:17:22,Lon_Xanhduong_04,0.3589,0.7833,cam2
1785824243.517,13:17:23,Lon_Vang_02,0.6643,0.7944,cam2
1785824243.750,13:17:23,Lon_Xanhduong_04,0.3732,0.7833,cam2
1785824244.523,13:17:24,Lon_Vang_02,0.6661,0.7944,cam2
1785824244.761,13:17:24,Lon_Xanhduong_04,0.3607,0.7852,cam2
1785824245.536,13:17:25,Lon_Vang_02,0.6232,0.7815,cam2
1785824245.939,13:17:25,Lon_Xanhduong_04,0.3071,0.7741,cam2
1785824246.568,13:17:26,Lon_Vang_02,0.6857,0.8074,cam2
1785824247.044,13:17:27,Lon_Xanhduong_04,0.4107,0.7611,cam2
1785824247.601,13:17:27,Lon_Vang_02,0.7679,0.7481,cam2
1785824248.075,13:17:28,Lon_Xanhduong_04,0.3821,0.7352,cam2
1785824248.622,13:17:28,Lon_Vang_02,0.7018,0.7815,cam2
1785824249.103,13:17:29,Lon_Xanhduong_04,0.3929,0.7889,cam2
1785824249.659,13:17:29,Lon_Vang_02,0.7393,0.8130,cam2
1785824250.123,13:17:30,Lon_Xanhduong_04,0.4089,0.7963,cam2
1785824250.668,13:17:30,Lon_Vang_02,0.7125,0.8000,cam2
1785824251.304,13:17:31,Lon_Xanhduong_04,0.3732,0.7907,cam2
1785824251.677,13:17:31,Lon_Vang_02,0.7071,0.8037,cam2
1785824252.311,13:17:32,Lon_Xanhduong_04,0.3875,0.7907,cam2
1785824252.702,13:17:32,Lon_Vang_02,0.7286,0.8056,cam2
1785824253.336,13:17:33,Lon_Xanhduong_04,0.4054,0.7870,cam2
1785824253.734,13:17:33,Lon_Vang_02,0.7411,0.7963,cam2
1785824254.364,13:17:34,Lon_Xanhduong_04,0.4214,0.7630,cam2
1785824254.744,13:17:34,Lon_Vang_02,0.7625,0.7796,cam2
1785824255.456,13:17:35,Lon_Xanhduong_04,0.4375,0.7611,cam2
1785824255.758,13:17:35,Lon_Vang_02,0.7786,0.7815,cam2
1785824256.472,13:17:36,Lon_Xanhduong_04,0.4429,0.7685,cam2
1785824256.788,13:17:36,Lon_Vang_02,0.7750,0.7870,cam2
1785824257.799,13:17:37,Lon_Vang_02,0.7107,0.7907,cam2
1785824257.956,13:17:37,Lon_Xanhduong_04,0.3714,0.7741,cam2
1785824258.819,13:17:38,Lon_Vang_02,0.6768,0.7815,cam2
1785824258.973,13:17:38,Lon_Xanhduong_04,0.3429,0.7685,cam2
1785824259.829,13:17:39,Lon_Vang_02,0.7036,0.7796,cam2
1785824259.988,13:17:39,Lon_Xanhduong_04,0.3714,0.7611,cam2
1785824260.842,13:17:40,Lon_Vang_02,0.7143,0.7815,cam2
1785824261.003,13:17:41,Lon_Xanhduong_04,0.3768,0.7667,cam2
1785824261.864,13:17:41,Lon_Vang_02,0.7018,0.7815,cam2
1785824262.102,13:17:42,Lon_Xanhduong_04,0.3750,0.7704,cam2
1785824262.873,13:17:42,Lon_Vang_02,0.7054,0.7833,cam2
1785824263.111,13:17:43,Lon_Xanhduong_04,0.3696,0.7685,cam2
1785824263.884,13:17:43,Lon_Vang_02,0.7036,0.7833,cam2
1785824264.116,13:17:44,Lon_Xanhduong_04,0.3643,0.7704,cam2
1785824265.012,13:17:45,Lon_Vang_02,0.6911,0.7815,cam2
1785824265.139,13:17:45,Lon_Xanhduong_04,0.3643,0.7704,cam2
1785824266.073,13:17:46,Lon_Vang_02,0.6875,0.7833,cam2
1785824266.151,13:17:46,Lon_Xanhduong_04,0.3429,0.7667,cam2
1785824267.093,13:17:47,Lon_Vang_02,0.6679,0.7796,cam2
1785824267.165,13:17:47,Lon_Xanhduong_04,0.3429,0.7685,cam2
1785824268.109,13:17:48,Lon_Vang_02,0.6714,0.7796,cam2
1785824268.279,13:17:48,Lon_Xanhduong_04,0.3446,0.7648,cam2
1785824269.125,13:17:49,Lon_Vang_02,0.6750,0.7759,cam2
1785824269.281,13:17:49,Lon_Xanhduong_04,0.3393,0.7685,cam2
1785824270.134,13:17:50,Lon_Vang_02,0.6714,0.7815,cam2
1785824270.291,13:17:50,Lon_Xanhduong_04,0.3357,0.7685,cam2
1785824271.159,13:17:51,Lon_Vang_02,0.6714,0.7833,cam2
1785824271.316,13:17:51,Lon_Xanhduong_04,0.3375,0.7722,cam2
1785824272.171,13:17:52,Lon_Vang_02,0.6661,0.7870,cam2
1785824272.330,13:17:52,Lon_Xanhduong_04,0.3304,0.7741,cam2
1785824273.183,13:17:53,Lon_Vang_02,0.6571,0.7889,cam2
1785824273.341,13:17:53,Lon_Xanhduong_04,0.3286,0.7778,cam2
1785824274.209,13:17:54,Lon_Vang_02,0.6589,0.7926,cam2
1785824274.445,13:17:54,Lon_Xanhduong_04,0.3232,0.7778,cam2
1785824275.234,13:17:55,Lon_Vang_02,0.6571,0.7907,cam2
1785824275.473,13:17:55,Lon_Xanhduong_04,0.3304,0.7796,cam2
1785824276.244,13:17:56,Lon_Vang_02,0.6607,0.7926,cam2
1785824276.558,13:17:56,Lon_Xanhduong_04,0.3232,0.7778,cam2
1785824277.259,13:17:57,Lon_Vang_02,0.6554,0.7926,cam2
1785824277.574,13:17:57,Lon_Xanhduong_04,0.3321,0.7815,cam2
1785824278.274,13:17:58,Lon_Vang_02,0.6536,0.7907,cam2
1785824278.589,13:17:58,Lon_Xanhduong_04,0.3214,0.7778,cam2
1785824279.291,13:17:59,Lon_Vang_02,0.6589,0.7889,cam2
1785824279.607,13:17:59,Lon_Xanhduong_04,0.3286,0.7796,cam2
1785824280.305,13:18:00,Lon_Vang_02,0.6625,0.7907,cam2
1785824280.621,13:18:00,Lon_Xanhduong_04,0.3339,0.7796,cam2
1785824281.325,13:18:01,Lon_Vang_02,0.6625,0.7926,cam2
1785824281.633,13:18:01,Lon_Xanhduong_04,0.3286,0.7778,cam2
1785824282.340,13:18:02,Lon_Vang_02,0.6679,0.7889,cam2
1785824282.656,13:18:02,Lon_Xanhduong_04,0.3393,0.7796,cam2
1785824283.369,13:18:03,Lon_Vang_02,0.6679,0.7889,cam2
1785824283.666,13:18:03,Lon_Xanhduong_04,0.3339,0.7796,cam2
1785824284.394,13:18:04,Lon_Vang_02,0.6643,0.7963,cam2
1785824284.687,13:18:04,Lon_Xanhduong_04,0.3339,0.7889,cam2
1785824285.402,13:18:05,Lon_Vang_02,0.6589,0.8093,cam2
1785824285.717,13:18:05,Lon_Xanhduong_04,0.3125,0.8148,cam2
1785824286.578,13:18:06,Lon_Vang_02,0.6554,0.8074,cam2
1785824286.736,13:18:06,Lon_Xanhduong_04,0.3107,0.8093,cam2
1785824287.762,13:18:07,Lon_Xanhduong_04,0.3107,0.8056,cam2
1785824287.762,13:18:07,Lon_Vang_02,0.6554,0.8074,cam2
1785824288.838,13:18:08,Lon_Xanhduong_04,0.3107,0.8000,cam2
1785824289.719,13:18:09,Lon_Vang_02,0.6554,0.7963,cam2
1785824289.867,13:18:09,Lon_Xanhduong_04,0.3179,0.7981,cam2
1785824291.014,13:18:11,Lon_Xanhduong_04,0.3214,0.7981,cam2
1785824291.117,13:18:11,Lon_Vang_02,0.6589,0.7963,cam2
1785824292.063,13:18:12,Lon_Xanhduong_04,0.3232,0.7963,cam2
1785824292.213,13:18:12,Lon_Vang_02,0.6643,0.8000,cam2
1785824293.078,13:18:13,Lon_Xanhduong_04,0.3214,0.8000,cam2
1785824293.229,13:18:13,Lon_Vang_02,0.6661,0.8037,cam2
1785824294.189,13:18:14,Lon_Xanhduong_04,0.3339,0.7648,cam2
1785824294.271,13:18:14,Lon_Vang_02,0.6750,0.7796,cam2
1785824295.211,13:18:15,Lon_Xanhduong_04,0.3643,0.7352,cam2
1785824295.289,13:18:15,Lon_Vang_02,0.7000,0.7593,cam2
1785824296.234,13:18:16,Lon_Xanhduong_04,0.3607,0.7556,cam2
1785824296.390,13:18:16,Lon_Vang_02,0.7018,0.7759,cam2
1785824297.244,13:18:17,Lon_Xanhduong_04,0.3679,0.7611,cam2
1785824297.409,13:18:17,Lon_Vang_02,0.7143,0.7778,cam2
1785824298.264,13:18:18,Lon_Xanhduong_04,0.3839,0.7685,cam2
1785824298.423,13:18:18,Lon_Vang_02,0.7232,0.7833,cam2
1785824299.357,13:18:19,Lon_Xanhduong_04,0.3946,0.7704,cam2
1785824299.431,13:18:19,Lon_Vang_02,0.7375,0.7870,cam2
1785824300.382,13:18:20,Lon_Xanhduong_04,0.3982,0.7685,cam2
1785824300.446,13:18:20,Lon_Vang_02,0.7464,0.7870,cam2
1785824301.386,13:18:21,Lon_Xanhduong_04,0.3946,0.7667,cam2
1785824301.462,13:18:21,Lon_Vang_02,0.7411,0.7815,cam2
1785824302.405,13:18:22,Lon_Xanhduong_04,0.2714,0.6963,cam2
1785824302.480,13:18:22,Lon_Vang_02,0.6179,0.7074,cam2
1785824303.423,13:18:23,Lon_Xanhduong_04,0.2375,0.6315,cam2
1785824303.495,13:18:23,Lon_Vang_02,0.5893,0.6444,cam2
1785824304.432,13:18:24,Lon_Xanhduong_04,0.2143,0.6463,cam2
1785824304.510,13:18:24,Lon_Vang_02,0.5714,0.6593,cam2
1785824305.449,13:18:25,Lon_Xanhduong_04,0.1875,0.6389,cam2
1785824305.528,13:18:25,Lon_Vang_02,0.5464,0.6444,cam2
1785824306.468,13:18:26,Lon_Xanhduong_04,0.1821,0.6111,cam2
1785824306.544,13:18:26,Lon_Vang_02,0.5393,0.6204,cam2
1785824307.493,13:18:27,Lon_Xanhduong_04,0.2125,0.6037,cam2
1785824307.554,13:18:27,Lon_Vang_02,0.5750,0.6148,cam2
1785824308.500,13:18:28,Lon_Xanhduong_04,0.2429,0.5981,cam2
1785824308.579,13:18:28,Lon_Vang_02,0.6054,0.6130,cam2
1785824309.509,13:18:29,Lon_Xanhduong_04,0.2429,0.5907,cam2
1785824309.668,13:18:29,Lon_Vang_02,0.6054,0.6000,cam2
1785824310.534,13:18:30,Lon_Xanhduong_04,0.2750,0.5796,cam2
1785824310.687,13:18:30,Lon_Vang_02,0.6339,0.5963,cam2
1785824311.541,13:18:31,Lon_Xanhduong_04,0.2750,0.5722,cam2
1785824311.698,13:18:31,Lon_Vang_02,0.6393,0.5852,cam2
1785824312.559,13:18:32,Lon_Xanhduong_04,0.2804,0.5778,cam2
1785824312.719,13:18:32,Lon_Vang_02,0.6429,0.5963,cam2
1785824313.670,13:18:33,Lon_Xanhduong_04,0.3036,0.5889,cam2
1785824313.736,13:18:33,Lon_Vang_02,0.6625,0.6056,cam2
1785824314.743,13:18:34,Lon_Xanhduong_04,0.3268,0.5704,cam2
1785824314.743,13:18:34,Lon_Vang_02,0.6946,0.5889,cam2
1785824315.762,13:18:35,Lon_Xanhduong_04,0.3446,0.5648,cam2
1785824315.762,13:18:35,Lon_Vang_02,0.7054,0.5815,cam2
1785824316.866,13:18:36,Lon_Vang_02,0.6732,0.5611,cam2
1785824317.876,13:18:37,Lon_Vang_02,0.9679,0.5630,cam2
1785824338.862,13:18:58,Lon_Vang_02,0.7625,0.5593,cam2
1785824339.889,13:18:59,Lon_Vang_02,0.7357,0.6722,cam2
1785824341.375,13:19:01,Lon_Vang_02,0.6786,0.5426,cam2
1785824355.946,13:19:15,Lon_Vang_02,0.6768,0.6722,cam2
1785824358.073,13:19:18,Lon_Vang_02,0.6946,0.6722,cam2
1785824360.728,13:19:20,Lon_Vang_02,0.6768,0.6222,cam2
1785824377.111,13:19:37,Lon_Vang_02,0.5911,0.7074,cam2
1785824378.355,13:19:38,Lon_Vang_02,0.5982,0.7056,cam2
1785824379.374,13:19:39,Lon_Vang_02,0.6000,0.6685,cam2
1785824380.636,13:19:40,Lon_Vang_02,0.6321,0.6315,cam2
1785824383.781,13:19:43,Lon_Vang_02,0.7429,0.5389,cam2
1785824384.498,13:19:44,Lon_Xanhduong_04,0.3446,0.5093,cam2
1785824385.517,13:19:45,Lon_Xanhduong_04,0.3464,0.4944,cam2
1785824386.527,13:19:46,Lon_Xanhduong_04,0.3893,0.4037,cam2
1785824387.555,13:19:47,Lon_Xanhduong_04,0.5054,0.3889,cam2
